County,License Number,Operation Type,Nursery Size,Greenhouse Size,Trade Name,Owner Name,Business Phone,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Location
BRONX,601488,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",NY BOTANICAL GARDEN THE,NY BOTANICAL GARDEN THE PROP,718-817-8043,2900,SOUTHERN BLVD,,,BRONX,NY,10458,"2900 SOUTHERN BLVD
BRONX, NY 10458
(40.861377, -73.880923)"
BRONX,645555,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",SKY VEGETABLES BRONX LLC,ADAM SOROTA AND ROBERT FIREMAN,203-561-8445,1071,TINTON AVENUE,,,BRONX,NY,10456,"1071 TINTON AVENUE
BRONX, NY 10456
(40.825969, -73.901792)"
BROOME,30758,Nursery Stock Only,101 Acres or More,,BAXTERS TREE FARM LLC,BAXTER BRUCE,607-967-8516,221,STILLSON ROAD,,,AFTON,NY,13730,"221 STILLSON ROAD
AFTON, NY 13730
(42.188558, -75.44106)"
BROOME,32009,Nursery Stock Only,11-100 Acres,,BAXTERS TREE FARM LLC,BAXTER BRUCE,607-967-8516,,N. SANFORD ROAD,SOUTH FARM,,NO. SANFORD,NY,13730,
BROOME,37181,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",BROTHER BROWN FLOWERS,DARPINO MICHAEL,607-343-4983,1108,UPPER FRONT STREET,,,BINGHAMTON,NY,13905,"1108 UPPER FRONT STREET
BINGHAMTON, NY 13905
(42.147361, -75.90099)"
BROOME,35755,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BYCES GREENHOUSE,BYCE ROBERT A,607-773-8032,386,PARK AVENUE,,,BINGHAMTON,NY,13903,"386 PARK AVENUE
BINGHAMTON, NY 13903
(42.062171, -75.913738)"
BROOME,645117,Nursery Stock Only,10 Acres or Less,,CORNELL COOPERATIVE EXTENSION OF BROOME COUNTY,CORNELL COOPERATIVE EXTENSION,607-772-8953,840,UPPER FRONT STREET,,,BINGHAMTON,NY,13905,"840 UPPER FRONT STREET
BINGHAMTON, NY 13905
(42.128872, -75.906268)"
BROOME,36781,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",COUNTRY BLOOMS & THINGS,DIBBLE VENITA,607-222-2461,123,JOYNER ROAD,,,GLEN AUBREY,NY,13777,"123 JOYNER ROAD
GLEN AUBREY, NY 13777
(42.283482, -75.939917)"
BROOME,645815,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",COUNTRY MARKETPLACE,EDWARD G BAILEY,607-775-3844,873,NY ROUTE 11,,,KIRKWOOD,NY,13795,"873 NY ROUTE
KIRKWOOD, NY 13795"
BROOME,37087,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",COUNTRY WAGON PRODUCE,EICHORN ANDREA & WILLIAM,607-862-3985,2859,NY ROUTE 26,,,GLEN AUBREY,NY,13777,"2859 NY ROUTE
GLEN AUBREY, NY 13777"
BROOME,32726,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",DEPOSIT CENTRAL SCHOOL HORTICULTURE CLUB,DEPOSIT CENTRAL SCHOOL,607-467-2197,171,SECOND ST,,,DEPOSIT,NY,13754,"171 SECOND ST
DEPOSIT, NY 13754
(42.066463, -75.418265)"
BROOME,643601,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",EUNICES GREENHOUSE,"DEYO, EUNICE",607-775-3197,211,DUNAR RD,,,WINDSOR,NY,13865,"211 DUNAR RD
WINDSOR, NY 13865
(42.122054, -75.732131)"
BROOME,644360,Nursery Stock Only,10 Acres or Less,,FOREVERGREEN FARMSRUS INC,FOREVERGREEN FARMSRUS INC,607-227-3500,145,LEEKVILL RD,,,GLEN AUBREY,NY,13777,"145 LEEKVILL RD
GLEN AUBREY, NY 13777
(42.258681, -75.996751)"
BROOME,645000,Nursery Stock Only,10 Acres or Less,,FOREVERGREEN FARMSRUS INC,FOREVERGREEN FARMSRUS INC,607-228-3500,397,E MAINE RD,,,JOHNSON CITY,NY,13790,"397 E MAINE RD
JOHNSON CITY, NY 13790
(42.16495, -75.971701)"
BROOME,33990,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GROWING GARDENS,JOHNSON LEE AND PATRICIA,607-849-4877,9160,NYS RT 79,,,LISLE,NY,13797,"9160 NYS
LISLE, NY 13797"
BROOME,35521,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GROWING GARDENS,JOHNSON LEE AND PATRICIA,607-849-4877,217,OREGON HILL ROAD,,,LISLE,NY,13797,"217 OREGON HILL ROAD
LISLE, NY 13797
(42.37356, -76.04374)"
BROOME,35551,Nursery Stock Only,11-100 Acres,,HIGH MEADOW TREE FARM,LACZAK JOEL,607-693-2370,702,CAFFERTY ROAD,,,HARPURSVILLE,NY,13787,"702 CAFFERTY ROAD
HARPURSVILLE, NY 13787
(42.165811, -75.701729)"
BROOME,645066,Nursery Stock Only,10 Acres or Less,"2,000 SqFt of Glass or Less",JULIE ANNS VEGETABLE AND HONEY FARM,JULIE MARKOFF,607-775-2057,89,FROST ROAD,,,WINDSOR,NY,13865,"89 FROST ROAD
WINDSOR, NY 13865
(42.087445, -75.76837)"
BROOME,140072,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",KIMBERLYS GREENHOUSE INC,KIMBERLYS GREENHOUSES INC,716-823-1003,3438,ROUTE 26,,,GLEN AUBREY,NY,13777,"3438 ROUTE
GLEN AUBREY, NY 13777"
BROOME,645287,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",KOKEDAMA FLORA,JASMINE MCAVOY,617-913-9929,34,CHENANGO STREET,SUITE 209,,BINGHAMTON,NY,13901,"34 CHENANGO STREET
BINGHAMTON, NY 13901
(42.099739, -75.9106)"
BROOME,644220,Nursery Stock Only,10 Acres or Less,,LOG CABIN CHRISTMAS TREE FARM,"SATTLER, BRUCE",607-729-3071,397,E MAINE ROAD,,,JOHNSON CITY,NY,13790,"397 E MAINE ROAD
JOHNSON CITY, NY 13790
(42.16495, -75.971701)"
BROOME,36682,Greenhouse Stock Only,10 Acres or Less,"2,000 SqFt of Glass or Less",MARTIN HILL NURSERY,HAWKINS MIKE,607-760-4058,427,MARTIN HILL ROAD,,,HARPURSVILLE,NY,13787,"427 MARTIN HILL ROAD
HARPURSVILLE, NY 13787
(42.170949, -75.690769)"
BROOME,643686,Combined Nursery and Greenhouse,11-100 Acres,"20,001 SqFt of Glass or More",NG GROWERS INC,PETER SHAFER,607-754-5008,1543,UNION CENTER MAINE,,,ENDICOTT,NY,13760,"1543 UNION CENTER
ENDICOTT, NY 13760
(42.127077, -76.059862)"
BROOME,644934,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",NG GROWERS INC,NG GROWERS,607-341-5699,2095,STATE ROUTE 26,,,ENDICOTT,NY,13760,"2095 STATE ROUTE
ENDICOTT, NY 13760"
BROOME,36611,Combined Nursery and Greenhouse,11-100 Acres,"2,001-20,000 SqFt of Glass",NORTH WINDSOR BERRIES,TITUS LINDA,607-655-2074,1609,STATE ROUTE 79,,,WINDSOR,NY,13865,"1609 STATE ROUTE
WINDSOR, NY 13865"
BROOME,32952,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",PAINTED DAISY THE,LAUSEN WILLIAM & MARLENE,607-773-4838,1,GEE STREET,,,BINGHAMTON,NY,13903,"1 GEE STREET
BINGHAMTON, NY 13903
(42.100487, -75.859355)"
BROOME,644208,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",RENAISSANCE FLORAL GALLERY,KEN HAVENSTEIN,607-349-2049,199,MAIN STREET,,,BINGHAMTON,NY,13905,"199 MAIN STREET
BINGHAMTON, NY 13905
(42.104628, -75.93275)"
BROOME,31802,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",SCHAEFERS GARDENS,SCHAEFERS GARDENS,607-692-4877,801,SOUTH STREET (TRIANGLE),,,CHENANGO FORKS,NY,137469735,
BROOME,643673,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",SONSHINE VALLEY FARMS,KELI COOPER-SANDRA COGHLAN,607-722-2727,200,CROCKER HILL RD,,,BINGHAMTON,NY,13904,"200 CROCKER HILL RD
BINGHAMTON, NY 13904
(42.158621, -75.861291)"
BROOME,645781,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",STICKS AND STONES GARDENS,KEVIN J WORDEN,607-648-9210,307,PORT ROAD,,,BINGHAMTON,NY,13901,"307 PORT ROAD
BINGHAMTON, NY 13901
(42.205209, -75.873095)"
BROOME,644392,Nursery Stock Only,10 Acres or Less,,STONY ACRES NURSERY,REYNOLDS DOUGLAS,607-862-5008,29,SHADOWBROOK DR,,,ENDICOTT,NY,13760,"29 SHADOWBROOK DR
ENDICOTT, NY 13760
(42.176764, -76.065363)"
BROOME,644287,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",SUNNY HILL FARM,WADE NICHELLE,607-692-7911,4007,NYS ROUTE 26,,,WHITNEY POINT,NY,13862,"4007 NYS ROUTE
WHITNEY POINT, NY 13862"
BROOME,30165,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",TRI BROOM FARMS,PALCZYNSKI ROBERT & PATRICIA,607-722-9293,381,PIERCE CREEK ROAD,,,BINGHAMTON,NY,13903,"381 PIERCE CREEK ROAD
BINGHAMTON, NY 13903
(42.041022, -75.873653)"
BROOME,36222,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",URDA GARDENS,VROMAN EVELYN,607-655-1439,154,CHAPEL STREET,,,WINDSOR,NY,13865,"154 CHAPEL STREET
WINDSOR, NY 13865
(42.073266, -75.635473)"
BROOME,32341,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",W P GREENERY,BAILEY PHYLLIS,607-692-2190,,HICKORY STREET,PO BOX 324,,WHITNEY POINT,NY,13862,
CATTARAUGUS,645440,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BEN HOCHSTETLER,BEN HOCHSTETLER,NONE - AMISH,8302,OTTO E. OTTO ROAD,,,CATTARAUGUS,NY,14719,"8302 OTTO E OTTO ROAD
CATTARAUGUS, NY 14719
(42.384176, -78.786918)"
CATTARAUGUS,645140,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",COUNTRY KNOB GREENHOUSE,ADA HOSTITLER,,6896,RIGA ROAD,,,CONEWANGO VALLEY,NY,14726,"6896 RIGA ROAD
CONEWANGO VALLEY, NY 14726
(42.300698, -79.031199)"
CATTARAUGUS,644960,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",D + E FLOWERS,D+ E FLOWERS,585-567-8174,11838,COUNTY RD 36,,,FREEDOM,NY,14065,"11838 COUNTY RD
FREEDOM, NY 14065"
CATTARAUGUS,644582,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",DELI-ROCK ACRES,DONALD G. HOWE,716-498-1973,11201,MARBLE SPRINGS ROAD,,,DELEVAN,NY,14042,"11201 MARBLE SPRINGS ROAD
DELEVAN, NY 14042
(42.488188, -78.432304)"
CATTARAUGUS,645187,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",EMANUEL GIRAD JR.,EMANUEL GIROD JR.,,11221,FITCH FARM ROAD,,,FREEDOM,NY,14065,"11221 FITCH FARM ROAD
FREEDOM, NY 14065
(42.487501, -78.204916)"
CATTARAUGUS,644366,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",FAIR SPOT GREENHOUSES,RABER ALVIN C,,7535,MOSHER HOLLOW RD,,,CATTARAUGUS,NY,14719,"7535 MOSHER HOLLOW RD
CATTARAUGUS, NY 14719
(42.327498, -78.956801)"
CATTARAUGUS,43582,Nursery Stock Only,11-100 Acres,,FOREVERGREENS,ROSIER JOHN C,716-560-8004,11398,BOLTON ROAD,,,SPRINGVILLE,NY,14141,"11398 BOLTON ROAD
SPRINGVILLE, NY 14141
(42.494789, -78.582985)"
CATTARAUGUS,41633,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",FOX VALLEY GREENHOUSE,COUTURE CHARLES W,716-942-3710,5790,FOX VALLEY RD,,,WEST VALLEY,NY,14171,"5790 FOX VALLEY RD
WEST VALLEY, NY 14171
(42.427701, -78.633794)"
CATTARAUGUS,40640,Nursery Stock Only,10 Acres or Less,,FROM THE GOOD EARTH,BALACKI JOHN A,716-969-5224,310,KING STREET,,,OLEAN,NY,14760,"310 KING STREET
OLEAN, NY 14760
(42.077773, -78.410063)"
CATTARAUGUS,40782,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",GARDEN GATE GREENHOUSE,PATTERSON GARY,716-532-6282,11600,WEST PERRYSBURG ROAD,,,PERRYSBURG,NY,14129,"11600 WEST PERRYSBURG ROAD
PERRYSBURG, NY 14129
(42.506048, -79.046154)"
CATTARAUGUS,644126,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GARDENS IN THYME,FLORENCE NICHOLS,708-938-6360,5177,BAKER RD,,,SALAMANCA,NY,14779,"5177 BAKER RD
SALAMANCA, NY 14779
(42.228603, -78.76306)"
CATTARAUGUS,47151,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",HAGERS FLOWERS & GIFTS,TYLER CAROL L,716-532-4242,25,W MAIN STREET,,,GOWANDA,NY,14070,"25 W MAIN STREET
GOWANDA, NY 14070
(42.462969, -78.935919)"
CATTARAUGUS,644072,Nursery Stock Only,10 Acres or Less,,JASON KEYES,JASON KEYES,716-244-1169,6015,CHRISTIAN HOLLOW RD,,,GREAT VALLEY,NY,14741,"6015 CHRISTIAN HOLLOW RD
GREAT VALLEY, NY 14741
(42.221843, -78.638395)"
CATTARAUGUS,644765,Nursery Stock Only,10 Acres or Less,,JOHN J. SMEAD,JOHN J. SMEAD,716-860-3832,8164,THOMPSON RD,,,CATTARAUGUS,NY,14719,"8164 THOMPSON RD
CATTARAUGUS, NY 14719
(42.371304, -78.775088)"
CATTARAUGUS,644399,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",JOHNNIE I SHETLER,JOHNNIE I SHETLER,,9648,ROUTE 242,,,LITTLE VALLEY,NY,14755,"9648 ROUTE
LITTLE VALLEY, NY 14755"
CATTARAUGUS,645611,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",KENNETH J LINDSTROM,KENNETH LINDSTROM,,,ROUTE 219,,,ASHFORD,NY,14171,"219 ASHFORD
NY 14171"
CATTARAUGUS,41750,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",KINGS GREENHOUSE,BLOISE JAMES III,716-372-4077,1595,EAST STATE ROAD,,,OLEAN,NY,14760,"1595 EAST STATE ROAD
OLEAN, NY 14760
(42.072214, -78.400735)"
CATTARAUGUS,645560,Nursery Stock Only,10 Acres or Less,,LORETTA WARD,LORETTA WARD,716-258-2831,9419,VERY ROAD,,,MACHIAS,NY,14101,"9419 VERY ROAD
MACHIAS, NY 14101
(42.407659, -78.525376)"
CATTARAUGUS,42841,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",MILLERS FARM MARKET LLC,MILLER KEITH G,716-373-2073,1685,OLEAN-PORTVILLE ROAD,,,OLEAN,NY,14760,"1685 OLEAN-PORTVILLE ROAD
OLEAN, NY 14760
(42.071444, -78.398013)"
CATTARAUGUS,43624,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",MILLERS FARM MARKET LLC,MILLER KEITH G,716-373-2073,2807,HASKELL ROAD,,,CUBA,NY,14727,"2807 HASKELL ROAD
CUBA, NY 14727
(42.118711, -78.344047)"
CATTARAUGUS,645665,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",NATIVE OFFERINGS FARM LLC,STEWART RITCHIE,716-257-3006,8501,MAPLES ROAD,,,LITTLE VALLEY,NY,14755,"8501 MAPLES ROAD
LITTLE VALLEY, NY 14755
(42.349216, -78.788712)"
CATTARAUGUS,644411,Nursery Stock Only,11-100 Acres,,NATURAL LANDWORKS,NATURAL LANDWORKS - SCHEENE NURS,716-537-2927,,KELLER RD,,,DELEVAN,NY,14042,
CATTARAUGUS,46787,Nursery Stock Only,11-100 Acres,,NATURAL LANDWORKS,ZYWICZINSKI MARK AND JASON,716-537-2927,,MARBLE SPRINGS ROAD - SHANNON,,,DELEVAN,NY,14042,
CATTARAUGUS,644462,Nursery Stock Only,11-100 Acres,,NATURAL LANDWORKS,ZYWICZINSKI JASON & MARK,716-537-2927,PIERCE,HILL RD,,,FRANKLINVILLE,NY,14737,
CATTARAUGUS,45211,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",NEALS GREEN ACRES,SHETLER NEAL,,12847,ROUTE 62,,,CONEWANGO VALLEY,NY,14726,"12847 ROUTE
CONEWANGO VALLEY, NY 14726"
CATTARAUGUS,42570,Nursery Stock Only,10 Acres or Less,,ON THE ROCKS,KOWALSKI ANTHONY J,716-257-9501,9403,UTLEY ROAD,,,EAST OTTO,NY,14729,"9403 UTLEY ROAD
EAST OTTO, NY 14729
(42.408276, -78.771775)"
CATTARAUGUS,645264,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",PAUL HARTMAN,PAUL HARTMAN,716-864-5608,3417,WEST YORKSHIRE ROAD,,,YORKSHIRE,NY,14173,"3417 WEST YORKSHIRE ROAD
YORKSHIRE, NY 14173"
CATTARAUGUS,42409,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",PLEASANT VALLEY GREENHOUSES & NURSERY INC,PLEASANT VALLEY GRNHSES & NUR INC,716-373-2929,2871,ROUTE 16N,,,OLEAN,NY,14760,"2871 ROUTE 16 N
OLEAN, NY 14760
(42.124335, -78.413361)"
CATTARAUGUS,44513,Nursery Stock Only,101 Acres or More,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,BOLTON ROAD,W WINKEY FARM,,SPRINGVILLE,NY,14141,
CATTARAUGUS,42068,Nursery Stock Only,11-100 Acres,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,PETERS ROAD,,,SPRINGVILLE,NY,14141,
CATTARAUGUS,42097,Nursery Stock Only,11-100 Acres,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,SCHWARTZ ROAD,VUKELIC FARM,,SPRINGVILLE,NY,14141,
CATTARAUGUS,645827,Nursery Stock Only,11-100 Acres,,SCHICHTELS NURSERY INC,MARK SCHICHTEL,716-592-8383,10008,US-219,,,WEST VALLEY,NY,14171,"10008 US
WEST VALLEY, NY 14171"
CATTARAUGUS,41246,Nursery Stock Only,101 Acres or More,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,7420,PETERS ROAD,,,SPRINGVILLE,NY,14141,"7420 PETERS ROAD
SPRINGVILLE, NY 14141
(42.458854, -78.719829)"
CATTARAUGUS,45840,Nursery Stock Only,10 Acres or Less,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,PETERS ROAD,,,SPRINGVILLE,NY,14141,
CATTARAUGUS,42090,Nursery Stock Only,11-100 Acres,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,RT 219,SCHUMACHER NURSERY,,WEST VALLEY,NY,14171,"219 WEST VALLEY
NY 14171"
CATTARAUGUS,46110,Nursery Stock Only,11-100 Acres,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,WINKEY-GUNBARREL,,,SARDINIA,NY,14134,
CATTARAUGUS,42062,Nursery Stock Only,11-100 Acres,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,PETERS ROAD,,,SPRINGVILLE,NY,14141,
CATTARAUGUS,47041,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",STAYERS GREENHOUSE LLC,STAYERS GREENHOUSE LLC,716-372-8202,4340,ROUTE 417,,,ALLEGANY,NY,14706,"4340 ROUTE
ALLEGANY, NY 14706"
CATTARAUGUS,644071,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SUNRISE GREENHOUSE,ERVIN RABER,,4975,RT 241,,,CONEWANGO VALLEY,NY,14726,"4975 RT
CONEWANGO VALLEY, NY 14726"
CATTARAUGUS,644978,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",TANDAMITI LLC,HENRY MILLER,716-532-3421,12642,PLANCK ROAD,,,PERRYSBURG,NY,14129,"12642 PLANCK ROAD
PERRYSBURG, NY 14129
(42.501203, -79.034557)"
CATTARAUGUS,644508,Nursery Stock Only,10 Acres or Less,,THE DUDA FAMILY FARM,DAVID DUDA,716-353-4303,9582,N. SISSON ROAD,,,MACHIAS,NY,14101,"9582 N SISSON ROAD
MACHIAS, NY 14101
(42.411692, -78.553745)"
CATTARAUGUS,43172,Nursery Stock Only,11-100 Acres,,TREEHAVEN EVERGREEN NURSERY,HILLIKER DONALD B JR,716-652-4206,,HILLIKER ROAD/KELLER ROAD,,,YORKSHIRE,NY,14173,
CATTARAUGUS,645689,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",TWIN PINES GREENHOUSE,CRIST RABER,,6173,FLAT IRON ROAD,,,CONEWANGO VALLEY,NY,14726,"6173 FLAT IRON ROAD
CONEWANGO VALLEY, NY 14726
(42.269386, -79.045649)"
CATTARAUGUS,46073,Nursery Stock Only,11-100 Acres,,WOODRUFFS TREE FARM,JAY WOODRUFF,716-353-4570,4240,GOOSENECK ROAD,,,DELEVAN,NY,14042,"4240 GOOSENECK ROAD
DELEVAN, NY 14042
(42.459915, -78.5405)"
CAYUGA,645343,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",2COOLFOURSCHOOL,FRED W. CLARK II,315-246-3315,44,LANSING ST,,,AUBURN,NY,13021,"44 LANSING ST
AUBURN, NY 13021
(42.940844, -76.561579)"
CAYUGA,51418,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",AURORA RIDGE GARDENS,COOK PENNEY,315-364-8063,2498,ANGLING ROAD,,,AURORA,NY,13026,"2498 ANGLING ROAD
AURORA, NY 13026
(42.73952, -76.657522)"
CAYUGA,57126,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",BADMANS BUSHEL BASKET,BADMAN SCOTT,607-749-5233,14698,STATE ROUTE 90,,,CORTLAND,NY,13045,"14698 STATE ROUTE
CORTLAND, NY 13045"
CAYUGA,56619,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BEDNARSKI FAMILY FARM,BEDNARSKI MILLIE,315-678-1622,3787,CARTER ROAD,,,CATO,NY,13033,"3787 CARTER ROAD
CATO, NY 13033
(43.222203, -76.488873)"
CAYUGA,51017,Nursery Stock Only,10 Acres or Less,,BEESLEY LANDSCAPING & NURSERY,BEESLEY ADRIAN,315-364-8745,2493,ANGLING ROAD,,,AURORA,NY,13026,"2493 ANGLING ROAD
AURORA, NY 13026
(42.74053, -76.657535)"
CAYUGA,644749,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BOO RADLEYS GARDEN,CHAD TOWSLEY AND JILL BARNES,518-237-4663,3504,OAK HILL ROAD,,,MORAVIA,NY,13118,"3504 OAK HILL ROAD
MORAVIA, NY 13118
(42.787802, -76.436031)"
CAYUGA,645100,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",BRADTKE GREENHOUSES LLC,ROBERT BRADTKE JR.,315-834-6885,3360,EAST BRUTUS STREET,,,WEEDSPORT,NY,13166,"3360 EAST BRUTUS STREET
WEEDSPORT, NY 13166
(43.033982, -76.514976)"
CAYUGA,645090,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",BREEZY ACRES FARM MARKET,LAMAR WITMER,,3841,MELROSE ROAD,,,AUBURN,NY,13021,"3841 MELROSE ROAD
AUBURN, NY 13021
(42.909957, -76.477922)"
CAYUGA,56400,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",BREEZY ACRES FARM MARKET,WITMAR LAMAR,315-246-1154,353,GRANT AVENUE,,,AUBURN,NY,13021,"353 GRANT AVENUE
AUBURN, NY 13021
(42.961874, -76.539678)"
CAYUGA,56184,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",BUTCHIE OGRADY DBA THE PRODUCE PLACE,SAWDEY THOMAS R,315-889-7611,293,CAYUGA STR,,,UNION SPRINGS,NY,13160,"293 CAYUGA STR
UNION SPRINGS, NY 13160
(42.856292, -76.691477)"
CAYUGA,645657,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",CENTURION FARM LLC,NINA & JEFFWEY SAELI,706-315-7471,287,CREEK ROAD,,,LOCKE,NY,13092,"287 CREEK ROAD
LOCKE, NY 13092
(42.630508, -76.454829)"
CAYUGA,315754,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",DARATT FARMS,DARATT RANDALL C,315-626-2770,1681,HALL RD,,,CATO,NY,13033,"1681 HALL RD
CATO, NY 13033
(43.207883, -76.627626)"
CAYUGA,55753,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",DARATT FARMS,DARATT RANDALL C,315-626-2770,1681,HALL ROAD,,,CATO,NY,13033,"1681 HALL ROAD
CATO, NY 13033
(43.207883, -76.627626)"
CAYUGA,644189,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",DARATT FARMS,DARATT FARMS,,,RTE 104,,,STERLING,NY,13156,"104 STERLING
NY 13156"
CAYUGA,54249,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",DICKMAN FARMS LLC,DICKMAN FARMS LLC,315-253-3030,13,ARCHIE STREET,,,AUBURN,NY,13021,"13 ARCHIE STREET
AUBURN, NY 13021
(42.925208, -76.540867)"
CAYUGA,51810,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",DOUG-MAR FARMS,KRUPKA DOUGLAS,315-776-5877,10090,STATE RT 38,,,PORT BYRON,NY,13140,"10090 STATE
PORT BYRON, NY 13140"
CAYUGA,643823,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",EISCHEN LEE ANN,LEE ANN EISCHEN,315-626-2644,3068,"W MAIN, STATE RT 370",,,MERIDIAN,NY,13113,"3068 W MAIN
MERIDIAN, NY 13113
(43.412191, -76.134745)"
CAYUGA,51067,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",GIANCARELLI FARM & WINERY,GIANCARELLI SAM,315-626-2830,10252,SHORTCUT RD,PO BOX 769,,WEEDSPORT,NY,13166,"10252 SHORTCUT RD
WEEDSPORT, NY 13166
(43.112691, -76.535312)"
CAYUGA,50910,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",GOOD KARMA GARLIC PATCH,HANSCOMB MARTY,315-689-6627,9953,BONTA BRIDGE RD,,,JORDAN,NY,13080,"9953 BONTA BRIDGE RD
JORDAN, NY 13080
(43.098462, -76.519363)"
CAYUGA,57206,Nursery Stock Only,10 Acres or Less,,GRISAMORE FARMS LLC,GRISAMORE FARMS LLC,315-497-1347,,GOOSE STREET,,,LOCKE,NY,13092,
CAYUGA,57205,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GRISAMORE FARMS LLC,GRISAMORE FARMS LLC,315-497-1347,749,COWAN ROAD,,,LOCKE,NY,13092,"749 COWAN ROAD
LOCKE, NY 13092
(42.649287, -76.474471)"
